user_id,archetype,preferred_categories,issue_count,pr_count,push_count,repo_diversity,collab_density,label_diversity,sprint_velocity,recency_weight
u07486,solo_hacker,"Kanban,Open Source,Research",5,1,25,19,0.207,2,6,0.235
u07487,kanban_ops,"Kanban,Customer Support,Bug Triage",8,10,10,6,0.402,4,6,0.745
u07488,scrum_team_member,"Agile/Scrum,Release Management",35,17,52,5,0.874,7,10,0.798
u07489,oss_contributor,"Open Source,Research",6,13,67,44,0.335,3,4,0.444
u07490,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",14,7,16,3,0.993,11,18,0.968
u07491,scrum_team_member,"Agile/Scrum,Release Management",32,27,32,7,0.502,3,15,0.633
u07492,oss_contributor,"Open Source,Research",61,52,22,29,0.357,4,4,0.891
u07493,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",48,1,2,12,0.67,13,12,0.921
u07494,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",22,16,37,3,0.805,11,7,0.704
u07495,oss_contributor,"Open Source,Research",13,25,42,26,0.402,1,6,0.761
u07496,oss_contributor,"Open Source,Research",7,31,20,32,0.424,8,3,0.654
u07497,oss_contributor,"Open Source,Research",13,68,55,56,0.499,3,2,0.365
u07498,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",6,32,67,15,0.674,2,12,0.617
u07499,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",12,41,78,25,0.542,4,12,0.675
u07500,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",21,15,20,8,0.709,7,26,0.974
u07501,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",30,1,10,12,0.74,12,9,0.539
u07502,oss_contributor,"Open Source,Research",9,20,16,58,0.436,16,3,0.428
u07503,kanban_ops,"Kanban,Customer Support,Bug Triage",14,6,7,3,0.477,7,4,0.787
u07504,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",25,17,52,7,0.593,5,16,0.962
u07505,solo_hacker,"Kanban,Open Source,Research",6,3,31,13,0.137,3,5,0.572
u07506,ml_researcher,"Research,Open Source",4,9,34,4,0.479,7,2,0.535
u07507,scrum_team_member,"Agile/Scrum,Release Management",57,17,65,5,0.657,4,9,0.905
u07508,kanban_ops,"Kanban,Customer Support,Bug Triage",4,2,10,4,0.794,6,4,0.762
u07509,kanban_ops,"Kanban,Customer Support,Bug Triage",23,5,17,4,0.521,10,3,0.528
u07510,solo_hacker,"Kanban,Open Source,Research",4,7,25,10,0.186,2,2,0.524
u07511,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",11,45,96,10,0.659,7,6,0.616
u07512,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",11,30,58,17,0.685,4,5,0.887
u07513,solo_hacker,"Kanban,Open Source,Research",3,6,20,11,0.048,4,4,0.795
u07514,ml_researcher,"Research,Open Source",5,35,55,7,0.348,2,3,0.784
u07515,solo_hacker,"Kanban,Open Source,Research",9,2,37,14,0.169,2,4,0.684
u07516,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",8,34,100,21,0.426,5,5,0.888
u07517,ml_researcher,"Research,Open Source",6,4,49,3,0.316,4,4,0.781
u07518,scrum_team_member,"Agile/Scrum,Release Management",24,9,119,6,0.882,5,6,0.733
u07519,scrum_team_member,"Agile/Scrum,Release Management",23,19,46,5,0.737,7,9,0.711
u07520,oss_contributor,"Open Source,Research",4,23,113,41,0.38,3,2,0.816
u07521,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",18,34,192,19,0.34,3,5,0.951
u07522,ml_researcher,"Research,Open Source",3,7,39,8,0.211,3,2,0.562
u07523,oss_contributor,"Open Source,Research",3,78,7,21,0.266,5,2,0.851
u07524,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",34,17,27,3,0.788,12,47,0.947
u07525,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",19,19,65,18,0.587,2,6,0.784
u07526,oss_contributor,"Open Source,Research",10,33,34,23,0.466,4,4,0.763
u07527,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",10,30,69,19,0.467,4,12,0.626
u07528,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",29,2,5,14,0.962,19,6,0.922
u07529,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",11,30,35,18,0.318,5,9,0.725
u07530,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",6,36,49,16,0.357,5,5,0.747
u07531,scrum_team_member,"Agile/Scrum,Release Management",17,10,35,4,0.827,4,6,0.76
u07532,kanban_ops,"Kanban,Customer Support,Bug Triage",34,19,10,4,0.58,10,8,0.792
u07533,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",24,23,15,4,0.832,12,14,0.963
u07534,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",6,30,50,25,0.652,12,3,0.76
u07535,scrum_team_member,"Agile/Scrum,Release Management",39,8,77,5,0.84,8,15,0.825
u07536,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",21,27,3,9,0.614,17,9,0.711
u07537,oss_contributor,"Open Source,Research",7,94,8,23,0.461,4,10,0.893
u07538,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",19,4,16,7,0.725,9,16,0.94
u07539,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",50,8,3,5,0.695,11,11,0.589
u07540,solo_hacker,"Kanban,Open Source,Research",9,10,29,13,0.024,3,7,0.638
u07541,scrum_team_member,"Agile/Scrum,Release Management",62,21,25,9,0.869,10,10,0.884
u07542,scrum_team_member,"Agile/Scrum,Release Management",51,21,40,11,0.632,5,7,0.809
u07543,scrum_team_member,"Agile/Scrum,Release Management",42,17,61,8,0.828,5,11,0.937
u07544,kanban_ops,"Kanban,Customer Support,Bug Triage",31,5,6,5,0.514,5,6,0.671
u07545,kanban_ops,"Kanban,Customer Support,Bug Triage",25,5,7,3,0.561,7,2,0.678
u07546,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",21,34,52,11,0.378,4,4,0.785
u07547,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",17,38,51,15,0.363,8,10,0.914
u07548,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",22,6,2,8,0.657,20,17,0.902
u07549,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",20,10,22,6,0.919,7,13,0.896
u07550,kanban_ops,"Kanban,Customer Support,Bug Triage",34,8,7,3,0.629,6,3,0.846
u07551,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",25,15,15,3,0.756,12,17,0.765
u07552,solo_hacker,"Kanban,Open Source,Research",3,1,21,8,0.261,3,3,0.295
u07553,solo_hacker,"Kanban,Open Source,Research",5,3,11,23,0.258,1,4,0.388
u07554,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",27,4,6,9,0.963,13,10,0.513
u07555,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",43,2,3,9,0.707,11,14,0.587
u07556,solo_hacker,"Kanban,Open Source,Research",5,4,47,14,0.008,2,7,0.767
u07557,scrum_team_member,"Agile/Scrum,Release Management",27,22,22,5,0.813,4,15,0.836
u07558,kanban_ops,"Kanban,Customer Support,Bug Triage",10,3,17,4,0.697,8,3,0.688
u07559,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",53,6,3,16,0.789,33,14,0.613
u07560,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",86,1,2,17,0.676,17,21,0.878
u07561,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",14,38,56,21,0.603,3,8,0.819
u07562,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",14,27,54,18,0.532,9,3,0.854
u07563,ml_researcher,"Research,Open Source",3,4,52,4,0.474,2,6,0.629
u07564,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",25,13,24,7,0.895,13,10,0.709
u07565,oss_contributor,"Open Source,Research",6,49,6,39,0.351,15,4,0.356
u07566,oss_contributor,"Open Source,Research",9,170,7,31,0.485,4,3,0.381
u07567,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",23,3,7,11,0.691,23,24,0.525
u07568,scrum_team_member,"Agile/Scrum,Release Management",80,12,64,7,0.618,5,5,0.921
u07569,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",13,27,55,11,0.476,7,20,0.748
u07570,kanban_ops,"Kanban,Customer Support,Bug Triage",38,33,20,4,0.418,7,4,0.761
u07571,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",34,6,2,6,0.759,14,9,0.686
u07572,oss_contributor,"Open Source,Research",4,56,21,36,0.423,4,3,0.893
u07573,oss_contributor,"Open Source,Research",6,79,19,37,0.302,1,4,0.339
u07574,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",76,3,2,7,0.623,14,16,0.93
u07575,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",74,3,6,13,0.932,14,9,0.991
u07576,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",33,6,1,3,0.663,21,9,0.516
u07577,oss_contributor,"Open Source,Research",5,18,8,20,0.454,3,4,0.892
u07578,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",38,3,2,4,0.803,9,12,0.542
u07579,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",23,33,97,10,0.568,4,7,0.708
u07580,kanban_ops,"Kanban,Customer Support,Bug Triage",12,13,10,2,0.744,5,2,0.823
u07581,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",52,6,4,5,0.904,13,11,0.751
u07582,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",15,19,42,10,0.988,14,13,0.929
u07583,kanban_ops,"Kanban,Customer Support,Bug Triage",31,5,8,4,0.515,4,5,0.69
u07584,oss_contributor,"Open Source,Research",1,58,28,53,0.299,4,7,0.308
u07585,ml_researcher,"Research,Open Source",8,3,24,6,0.22,3,3,0.738
u07586,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",22,16,60,15,0.485,3,8,0.813
u07587,ml_researcher,"Research,Open Source",8,3,25,8,0.336,3,2,0.663
u07588,scrum_team_member,"Agile/Scrum,Release Management",34,55,27,9,0.565,2,8,0.949
u07589,solo_hacker,"Kanban,Open Source,Research",11,8,19,9,0.109,3,6,0.405
u07590,scrum_team_member,"Agile/Scrum,Release Management",37,16,28,4,0.667,2,7,0.907
u07591,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",47,5,3,9,0.643,16,18,0.563
u07592,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",46,4,5,14,0.755,37,12,0.876
u07593,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",14,7,26,10,0.65,7,10,0.826
u07594,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",15,44,86,18,0.407,7,9,0.743
u07595,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",12,7,14,4,0.887,17,21,0.785
u07596,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",12,22,37,64,0.526,7,9,0.946
u07597,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",44,3,5,7,0.646,26,15,0.976
u07598,ml_researcher,"Research,Open Source",3,5,31,8,0.338,3,3,0.851
u07599,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",11,17,30,14,0.602,7,10,0.748
u07600,scrum_team_member,"Agile/Scrum,Release Management",13,16,30,5,0.609,7,19,0.937
u07601,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",55,2,2,14,0.644,24,17,0.709
u07602,solo_hacker,"Kanban,Open Source,Research",8,1,28,20,0.04,3,5,0.667
u07603,scrum_team_member,"Agile/Scrum,Release Management",166,16,54,5,0.569,5,9,0.843
u07604,solo_hacker,"Kanban,Open Source,Research",5,8,10,25,0.118,1,6,0.248
u07605,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",8,14,41,13,0.323,8,26,0.762
u07606,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",24,14,28,2,0.741,16,30,0.997
u07607,ml_researcher,"Research,Open Source",8,8,66,5,0.279,3,1,0.421
u07608,ml_researcher,"Research,Open Source",17,3,126,4,0.224,4,4,0.666
u07609,solo_hacker,"Kanban,Open Source,Research",6,1,27,18,0.026,5,3,0.386
u07610,solo_hacker,"Kanban,Open Source,Research",1,2,48,23,0.126,2,5,0.226
u07611,kanban_ops,"Kanban,Customer Support,Bug Triage",7,15,17,4,0.457,8,4,0.792
u07612,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",11,13,29,32,0.643,25,6,0.874
u07613,ml_researcher,"Research,Open Source",7,8,70,2,0.372,1,3,0.642
u07614,kanban_ops,"Kanban,Customer Support,Bug Triage",26,6,20,5,0.785,8,3,0.574
u07615,scrum_team_member,"Agile/Scrum,Release Management",33,8,18,9,0.808,8,9,0.625
u07616,ml_researcher,"Research,Open Source",8,13,54,7,0.2,3,7,0.434
u07617,oss_contributor,"Open Source,Research",6,95,16,25,0.348,2,3,0.345
u07618,solo_hacker,"Kanban,Open Source,Research",4,2,19,19,0.222,3,3,0.238
u07619,scrum_team_member,"Agile/Scrum,Release Management",24,6,30,6,0.589,5,15,0.862
u07620,scrum_team_member,"Agile/Scrum,Release Management",24,34,51,6,0.747,3,6,0.778
u07621,ml_researcher,"Research,Open Source",7,7,23,12,0.24,4,4,0.793
u07622,scrum_team_member,"Agile/Scrum,Release Management",20,4,42,7,0.636,5,10,0.849
u07623,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",27,12,16,6,0.944,27,11,0.821
u07624,oss_contributor,"Open Source,Research",9,62,15,19,0.483,18,7,0.884
u07625,kanban_ops,"Kanban,Customer Support,Bug Triage",86,1,20,2,0.79,5,7,0.747
u07626,scrum_team_member,"Agile/Scrum,Release Management",43,33,28,3,0.82,5,12,0.774
u07627,solo_hacker,"Kanban,Open Source,Research",8,8,107,10,0.095,1,7,0.4
u07628,kanban_ops,"Kanban,Customer Support,Bug Triage",22,3,7,3,0.502,6,4,0.837
u07629,kanban_ops,"Kanban,Customer Support,Bug Triage",14,7,12,4,0.642,13,3,0.731
u07630,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",23,12,58,4,0.766,22,22,0.772
u07631,scrum_team_member,"Agile/Scrum,Release Management",67,6,34,4,0.849,3,3,0.689
u07632,scrum_team_member,"Agile/Scrum,Release Management",23,15,21,9,0.704,7,4,0.824
u07633,oss_contributor,"Open Source,Research",9,25,5,35,0.334,7,3,0.555
u07634,scrum_team_member,"Agile/Scrum,Release Management",31,17,67,8,0.657,5,11,0.773
u07635,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",56,7,4,3,0.972,12,27,0.73
u07636,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",18,33,96,34,0.453,3,3,0.704
u07637,scrum_team_member,"Agile/Scrum,Release Management",40,47,39,9,0.511,5,11,0.755
u07638,scrum_team_member,"Agile/Scrum,Release Management",12,25,36,10,0.553,7,10,0.973
u07639,ml_researcher,"Research,Open Source",4,10,51,10,0.343,1,1,0.89
u07640,oss_contributor,"Open Source,Research",15,41,19,22,0.519,2,2,0.665
u07641,scrum_team_member,"Agile/Scrum,Release Management",12,14,31,4,0.865,7,8,0.791
u07642,solo_hacker,"Kanban,Open Source,Research",17,3,55,21,0.193,2,6,0.467
u07643,solo_hacker,"Kanban,Open Source,Research",5,1,58,21,0.109,3,6,0.636
u07644,scrum_team_member,"Agile/Scrum,Release Management",24,28,47,3,0.723,9,12,0.983
u07645,kanban_ops,"Kanban,Customer Support,Bug Triage",11,8,10,3,0.757,7,3,0.593
u07646,oss_contributor,"Open Source,Research",8,24,7,39,0.376,4,5,0.609
u07647,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",28,16,31,2,0.961,20,20,0.822
u07648,oss_contributor,"Open Source,Research",11,19,60,33,0.571,2,4,0.441
u07649,ml_researcher,"Research,Open Source",4,9,14,2,0.447,4,2,0.568
u07650,solo_hacker,"Kanban,Open Source,Research",13,1,21,46,0.211,4,2,0.768
u07651,ml_researcher,"Research,Open Source",11,19,24,1,0.233,2,3,0.517
u07652,oss_contributor,"Open Source,Research",17,21,23,33,0.564,2,3,0.73
u07653,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",26,10,23,2,0.962,17,15,0.711
u07654,kanban_ops,"Kanban,Customer Support,Bug Triage",16,9,10,2,0.542,10,3,0.631
u07655,scrum_team_member,"Agile/Scrum,Release Management",38,27,38,6,0.896,3,8,0.739
u07656,scrum_team_member,"Agile/Scrum,Release Management",53,23,27,9,0.881,6,5,0.764
u07657,scrum_team_member,"Agile/Scrum,Release Management",22,12,82,8,0.676,3,10,0.95
u07658,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",20,37,48,16,0.382,6,10,0.902
u07659,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",31,5,16,5,0.685,9,11,0.991
u07660,oss_contributor,"Open Source,Research",13,50,87,67,0.391,8,4,0.842
u07661,solo_hacker,"Kanban,Open Source,Research",5,4,85,10,0.007,6,7,0.614
u07662,solo_hacker,"Kanban,Open Source,Research",4,5,25,11,0.134,3,2,0.384
u07663,oss_contributor,"Open Source,Research",9,91,42,30,0.487,9,6,0.86
u07664,ml_researcher,"Research,Open Source",7,9,90,5,0.312,2,2,0.734
u07665,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",40,3,9,10,0.871,10,8,0.955
u07666,kanban_ops,"Kanban,Customer Support,Bug Triage",14,2,25,3,0.657,5,5,0.858
u07667,solo_hacker,"Kanban,Open Source,Research",6,5,17,4,0.085,8,3,0.252
u07668,oss_contributor,"Open Source,Research",5,81,37,12,0.51,5,2,0.353
u07669,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",14,40,13,7,0.884,15,19,0.892
u07670,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",32,3,3,4,0.71,19,13,0.946
u07671,kanban_ops,"Kanban,Customer Support,Bug Triage",5,13,12,2,0.644,6,7,0.736
u07672,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",39,19,18,3,0.891,13,14,0.815
u07673,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",35,2,3,2,0.737,20,5,0.981
u07674,scrum_team_member,"Agile/Scrum,Release Management",42,12,32,3,0.842,12,6,0.728
u07675,kanban_ops,"Kanban,Customer Support,Bug Triage",7,9,11,5,0.613,13,10,0.77
u07676,solo_hacker,"Kanban,Open Source,Research",2,2,40,18,0.086,3,5,0.268
u07677,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",13,3,7,13,0.671,11,13,0.514
u07678,oss_contributor,"Open Source,Research",3,15,18,68,0.294,4,3,0.628
u07679,solo_hacker,"Kanban,Open Source,Research",4,1,57,11,0.259,6,12,0.695
u07680,kanban_ops,"Kanban,Customer Support,Bug Triage",14,4,7,4,0.452,5,4,0.589
u07681,ml_researcher,"Research,Open Source",5,10,17,9,0.374,1,4,0.538
u07682,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",18,28,54,17,0.511,8,6,0.937
u07683,solo_hacker,"Kanban,Open Source,Research",4,1,19,11,0.128,5,4,0.308
u07684,kanban_ops,"Kanban,Customer Support,Bug Triage",18,13,6,4,0.461,4,4,0.536
u07685,solo_hacker,"Kanban,Open Source,Research",4,2,8,6,0.161,6,5,0.517
u07686,kanban_ops,"Kanban,Customer Support,Bug Triage",15,2,15,3,0.624,11,4,0.769
u07687,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",29,12,20,4,0.8,7,26,0.702
u07688,kanban_ops,"Kanban,Customer Support,Bug Triage",16,9,11,6,0.45,3,5,0.745
u07689,solo_hacker,"Kanban,Open Source,Research",3,2,12,7,0.274,6,8,0.653
u07690,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",20,20,14,8,0.866,10,23,0.961
u07691,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",66,5,9,15,0.728,12,14,0.869
u07692,kanban_ops,"Kanban,Customer Support,Bug Triage",19,4,29,4,0.493,15,3,0.611
u07693,oss_contributor,"Open Source,Research",9,17,10,19,0.387,12,3,0.616
u07694,solo_hacker,"Kanban,Open Source,Research",1,3,35,8,0.219,3,5,0.76
u07695,ml_researcher,"Research,Open Source",9,11,37,4,0.235,2,7,0.814
u07696,solo_hacker,"Kanban,Open Source,Research",1,1,35,11,0.215,5,5,0.706
u07697,scrum_team_member,"Agile/Scrum,Release Management",30,12,27,4,0.797,4,7,0.951
u07698,scrum_team_member,"Agile/Scrum,Release Management",48,13,59,8,0.621,7,11,0.705
u07699,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",60,4,5,12,0.742,14,13,0.82
u07700,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",9,34,127,37,0.563,16,8,0.999
u07701,oss_contributor,"Open Source,Research",10,58,15,18,0.346,4,3,0.363
u07702,kanban_ops,"Kanban,Customer Support,Bug Triage",14,8,13,2,0.411,7,2,0.872
u07703,oss_contributor,"Open Source,Research",7,30,16,39,0.572,5,1,0.576
u07704,oss_contributor,"Open Source,Research",8,11,13,45,0.58,4,5,0.607
u07705,scrum_team_member,"Agile/Scrum,Release Management",19,32,51,5,0.656,7,12,0.794
u07706,incident_responder,"Incident Response,Bug Triage,DevOps/CI-CD",11,37,22,6,0.821,14,12,0.764
u07707,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",56,6,2,9,0.774,16,10,0.9
u07708,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",11,28,25,16,0.524,7,12,0.901
u07709,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",69,2,5,5,0.601,23,12,0.801
u07710,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",37,3,4,20,0.662,15,21,0.518
u07711,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",8,13,94,20,0.48,12,2,0.703
u07712,scrum_team_member,"Agile/Scrum,Release Management",43,14,68,15,0.87,5,15,0.695
u07713,scrum_team_member,"Agile/Scrum,Release Management",28,24,41,4,0.599,4,6,0.799
u07714,solo_hacker,"Kanban,Open Source,Research",3,3,84,10,0.025,2,4,0.556
u07715,platform_engineer,"DevOps/CI-CD,Release Management,Incident Response",9,13,68,9,0.583,2,7,0.789
u07716,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",76,3,5,6,0.605,14,9,0.502
u07717,oss_contributor,"Open Source,Research",10,21,11,145,0.377,9,4,0.52
u07718,scrum_team_member,"Agile/Scrum,Release Management",31,14,42,3,0.591,2,8,0.768
u07719,ml_researcher,"Research,Open Source",2,8,129,3,0.207,2,2,0.824
u07720,kanban_ops,"Kanban,Customer Support,Bug Triage",13,3,8,2,0.778,5,5,0.582
u07721,solo_hacker,"Kanban,Open Source,Research",13,2,37,8,0.105,6,4,0.325
u07722,scrum_team_member,"Agile/Scrum,Release Management",65,29,48,7,0.702,6,12,0.872
u07723,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",110,2,7,5,0.757,27,11,0.901
u07724,design_sprint_pm,"Design Sprint,Agile/Scrum,Customer Support",30,1,5,11,0.658,11,5,0.718
u07725,scrum_team_member,"Agile/Scrum,Release Management",26,4,74,5,0.578,2,10,0.817
